Stn_Name,Lat,Long,Prov,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD,Clim_ID,time
VIKING NORTH 3,53.283,-111.767,AB,6.8,0,NA,27.0,0,-6.5,0,7.5,0,NA,22.0,0,NA,0.0,5,,,NA,336.3,0.0,3016845,1459490400.0
VILNA AGCM,54.130,-111.921,AB,5.5,1,NA,23.7,1,-6.5,0,,,NA,33.1,1,NA,,7,,,NA,362.0,0.0,3016852,1459490400.0
VIOLET GROVE CS,53.144,-115.126,AB,7.9,0,NA,25.9,0,-6.4,0,,,NA,5.4,0,NA,,2,,,NA,301.7,0.0,3016860,1459490400.0
VEGREVILLE,53.505,-112.098,AB,7.3,0,3.0,26.8,0,-6.6,0,,,NA,15.4,0,72.0,,5,,,NA,320.7,0.0,3016GF0,1459490400.0
WETASKIWIN AGCM,52.980,-113.444,AB,6.8,9,NA,22.6,7,-6.2,3,,,NA,6.4,10,NA,,2,,,NA,235.4,0.0,3017282,1459490400.0
EDMONTON STONY PLAIN CS,53.547,-114.108,AB,8.3,0,NA,25.3,0,-4.5,0,,,NA,4.8,0,NA,,2,,,NA,290.8,0.0,301A001,1459490400.0
ESTHER 1,51.670,-110.206,AB,6.8,4,NA,23.0,4,-8.7,1,,,NA,27.9,4,NA,,4,,,NA,292.3,0.0,301B460,1459490400.0
UNIVERSITY OF ALBERTA METABOLIC CENTRE,53.517,-113.533,AB,9.5,0,4.5,26.0,0,-4.0,0,1.0,0,11.0,9.4,0,35.0,0.0,2,,,NA,253.8,0.0,301FFNJ,1459490400.0
WAINWRIGHT CFB AIRFIELD 21,52.829,-111.096,AB,7.0,1,NA,26.8,0,-7.2,1,,,NA,31.7,1,NA,,4,,,NA,319.9,0.0,301S001,1459490400.0
ACADIA VALLEY,51.066,-110.317,AB,7.8,3,NA,25.4,2,-9.6,1,,,NA,29.0,4,NA,,3,,,NA,275.0,0.0,3020035,1459490400.0
ATLEE AGCM,50.810,-111.006,AB,7.4,6,NA,23.8,5,-7.7,1,,,NA,30.6,7,NA,,3,,,NA,253.6,0.0,3020405,1459490400.0
BEISEKER AGCM,51.379,-113.357,AB,7.6,0,NA,29.1,0,-9.2,0,,,NA,26.5,0,NA,,2,,,NA,313.0,0.0,3020610,1459490400.0
BIG VALLEY AGCM,51.998,-112.803,AB,7.8,3,NA,27.5,3,-7.1,1,,,NA,5.9,3,NA,,2,,,NA,274.6,0.0,3020679,1459490400.0
CRAIGMYLE AGCM,51.775,-112.252,AB,7.1,5,NA,27.5,2,-8.9,5,,,NA,11.6,6,NA,,3,,,NA,272.8,0.0,3021912,1459490400.0
CRAIGMYLE,51.767,-112.283,AB,8.3,6,3.4,28.0,6,-9.0,6,2.4,6,NA,6.2,6,NA,0.0,2,,,NA,233.3,0.0,3021940,1459490400.0
DRUMHELLER EAST,51.445,-112.677,AB,9.0,0,NA,29.3,0,-6.8,0,,,NA,1.8,12,NA,,1,,,NA,269.6,0.0,30221LG,1459490400.0
HESPERO AGCM,52.310,-114.486,AB,7.5,8,NA,25.3,7,-6.9,4,,,NA,4.5,11,NA,,2,,,NA,231.0,0.0,3023200,1459490400.0
HUSSAR AGDM,51.183,-112.500,AB,7.3,4,NA,26.3,3,-8.6,1,,,NA,7.2,4,NA,,2,,,NA,279.3,0.0,3023402,1459490400.0
LACOMBE CDA 2,52.449,-113.756,AB,7.6,0,NA,27.0,0,-7.7,0,,,NA,15.1,0,NA,,4,,,NA,312.6,0.0,3023722,1459490400.0
LEEDALE AGDM,52.553,-114.473,AB,7.2,10,NA,25.0,5,-5.1,10,,,NA,0.9,11,NA,,0,,,NA,215.4,0.0,3023740,1459490400.0
LINDEN AGCM,51.619,-113.656,AB,7.2,0,NA,28.1,0,-9.7,0,,,NA,13.9,21,NA,,2,,,NA,324.5,0.0,3023850,1459490400.0
MORRIN AGDM,51.660,-112.675,AB,7.6,0,NA,27.7,0,-9.0,0,,,NA,28.8,0,NA,,12,,,NA,311.2,0.0,3024668,1459490400.0
OLDS AGDM,51.759,-114.085,AB,7.3,0,NA,25.8,0,-7.5,0,,,NA,6.7,1,NA,,3,,,NA,321.0,0.0,3024925,1459490400.0
OYEN AGDM,51.383,-110.350,AB,7.9,7,NA,25.2,7,-7.2,2,,,NA,2.6,8,NA,,0,,,NA,232.3,0.0,3024965,1459490400.0
POLLOCKVILLE AGDM,51.125,-111.705,AB,7.9,5,NA,26.6,4,-5.8,2,,,NA,27.4,5,NA,,3,,,NA,251.4,0.0,3025243,1459490400.0
PRENTISS,52.433,-113.600,AB,7.7,4,NA,26.3,4,-6.6,1,,,NA,16.9,4,NA,,3,,,NA,267.0,0.0,3025297,1459490400.0
RED DEER REGIONAL A,52.182,-113.894,AB,7.6,0,NA,27.0,0,-6.1,0,4.4,0,NA,9.8,0,NA,,3,,,NA,311.3,0.0,3025481,1459490400.0
SCHULER AGDM,50.307,-110.091,AB,6.5,12,NA,21.4,8,-7.1,6,,,NA,20.8,13,NA,,3,,,NA,207.5,0.0,3025768,1459490400.0
SIBBALD WESTGARD,51.425,-110.146,AB,7.3,4,NA,27.0,4,-9.0,4,22.0,4,NA,33.2,4,NA,0.0,4,,,NA,278.4,0.0,3025928,1459490400.0
THREE HILLS,51.768,-113.206,AB,7.1,5,NA,28.1,4,-10.1,1,,,NA,17.4,6,NA,,2,,,NA,272.3,0.0,3026479,1459490400.0
SUNDRE A,51.778,-114.683,AB,6.8,0,NA,25.7,0,-7.2,0,,,NA,1.1,0,NA,,0,,,NA,336.9,0.0,3026KNQ,1459490400.0
WIMBORNE AGCM,51.936,-113.591,AB,7.1,4,NA,27.4,2,-7.7,2,,,NA,14.2,5,NA,,2,,,NA,283.0,0.0,3027582,1459490400.0
AZURE,50.512,-114.013,AB,7.9,6,NA,27.1,2,-7.6,4,,,NA,18.8,7,NA,,6,,,NA,243.3,0.0,3030450,1459490400.0
BARNWELL AGDM,49.800,-112.300,AB,8.5,6,NA,27.6,5,-8.3,1,,,NA,20.8,6,NA,,5,,,NA,227.2,0.0,3030525,1459490400.0
BARONS AGCM,50.026,-113.224,AB,8.4,4,NA,27.2,3,-7.7,1,,,NA,7.1,4,NA,,3,,,NA,249.4,0.0,3030529,1459490400.0
BASSANO AGCM,50.893,-112.465,AB,7.4,5,NA,27.8,3,-9.0,4,,,NA,5.5,6,NA,,1,,,NA,265.6,0.0,3030540,1459490400.0
BLACK DIAMOND,50.707,-114.152,AB,7.5,3,NA,27.5,2,-7.9,1,,,NA,,,NA,,,,,NA,282.4,0.0,3030680,1459490400.0
BLOOD TRIBE AGDM,49.567,-113.050,AB,8.0,7,NA,28.3,6,-5.2,1,,,NA,20.7,11,NA,,5,,,NA,229.7,0.0,3030720,1459490400.0
BOW ISLAND,49.734,-111.450,AB,9.4,0,NA,27.8,0,-4.5,0,,,NA,51.5,0,NA,,6,,,NA,257.6,0.0,3030768,1459490400.0
BOW ISLAND IRRIGATION AGDM,49.867,-111.383,AB,9.3,0,NA,26.4,0,-4.4,0,,,NA,46.5,1,NA,,5,,,NA,259.9,0.0,3030772,1459490400.0
BROCKET AGDM,49.617,-113.817,AB,8.3,1,NA,27.5,1,-5.1,0,,,NA,3.3,22,NA,,1,,,NA,280.7,0.0,3030830,1459490400.0
BROOKS,50.555,-111.849,AB,8.6,0,NA,27.1,0,-6.8,0,,,NA,23.5,0,NA,,3,,,NA,282.7,0.0,3030QLP,1459490400.0
CALGARY INTL A,51.123,-114.013,AB,8.8,0,NA,27.5,0,-4.1,0,0.0,1,NA,4.0,0,NA,,2,,,NA,276.0,0.0,3031092,1459490400.0
CALGARY INT'L CS,51.109,-114.000,AB,8.4,0,NA,26.9,0,-5.4,0,,,NA,2.8,0,NA,,1,,,NA,289.4,0.0,3031094,1459490400.0
CARDSTON,49.201,-113.286,AB,8.4,0,NA,27.0,0,-2.8,0,,,NA,21.2,0,NA,,5,,,NA,287.1,0.0,3031322,1459490400.0
CARWAY,49.001,-113.376,AB,7.3,0,NA,24.1,0,-3.7,0,,,NA,19.6,0,NA,,6,,,NA,320.4,0.0,3031402,1459490400.0
CHAMPION AGDM,50.282,-113.350,AB,8.0,0,NA,28.1,0,-6.1,0,,,NA,8.8,3,NA,,3,,,NA,300.1,0.0,3031480,1459490400.0
CLARESHOLM,50.004,-113.639,AB,8.3,0,NA,27.7,0,-6.9,0,,,NA,7.5,0,NA,,4,,,NA,289.7,0.0,3031640,1459490400.0
COP UPPER,51.076,-114.222,AB,9.0,0,NA,27.6,0,-5.1,0,,,NA,3.6,0,NA,,1,,,NA,271.5,0.3,3031875,1459490400.0
ENCHANT AGDM,50.183,-112.433,AB,8.9,4,NA,28.7,2,-6.1,2,,,NA,18.4,3,NA,,3,,,NA,236.6,0.0,3032422,1459490400.0
ETZIKOM AGCM,49.553,-111.054,AB,8.0,4,NA,23.4,4,-6.7,1,,,NA,46.8,6,NA,,7,,,NA,260.9,0.0,3032450,1459490400.0
FINCASTLE AGDM,49.800,-112.033,AB,9.4,0,NA,27.6,0,-5.7,0,,,NA,31.2,2,NA,,5,,,NA,258.7,0.0,3032550,1459490400.0
FOREMOST AGDM,49.483,-111.486,AB,8.1,3,NA,26.8,2,-5.2,1,,,NA,65.6,3,NA,,9,,,NA,267.1,0.0,3032642,1459490400.0
FORT MACLEOD AGCM,49.786,-113.379,AB,8.3,0,NA,28.0,0,-6.6,0,,,NA,17.1,0,NA,,4,,,NA,290.1,0.0,3032683,1459490400.0
GLEICHEN AGCM,50.934,-112.941,AB,8.1,0,NA,28.8,0,-8.5,0,,,NA,9.4,3,NA,,2,,,NA,296.9,0.0,3032801,1459490400.0
GRASSY LAKE,49.874,-111.733,AB,9.3,3,NA,27.8,3,-6.4,0,,,NA,38.1,4,NA,,6,,,NA,233.8,0.0,3032927,1459490400.0
IRON SPRINGS AGDM,49.900,-112.733,AB,8.9,4,NA,27.8,3,-6.7,2,,,NA,11.2,4,NA,,4,,,NA,237.1,0.0,3033498,1459490400.0
IRVINE AGCM,49.989,-110.261,AB,8.0,5,NA,24.0,3,-6.7,2,,,NA,35.7,6,NA,,5,,,NA,251.2,0.0,3033550,1459490400.0
LETHBRIDGE,49.630,-112.799,AB,8.0,4,NA,27.0,4,-5.6,4,,,NA,13.8,4,NA,,5,,,NA,260.2,0.0,3033875,1459490400.0
LETHBRIDGE CDA,49.695,-112.768,AB,,,NA,,,,,,,NA,14.6,13,NA,0.0,4,,,NA,,,3033890,1459490400.0
LETHBRIDGE DEMO FARM AGDM,49.683,-112.750,AB,8.6,2,NA,27.3,1,-4.9,1,,,NA,17.2,2,NA,,6,,,NA,264.3,0.0,3033897,1459490400.0
MEDICINE HAT,50.019,-110.721,AB,9.2,0,NA,25.4,0,-5.6,0,,,NA,32.0,0,NA,,4,,,NA,263.2,0.0,3034479,1459490400.0
MEDICINE HAT RCS,50.025,-110.717,AB,9.3,0,NA,25.3,0,-4.9,0,,,NA,37.4,0,NA,,5,,,NA,260.6,0.0,3034485,1459490400.0
MOSSLEIGH AGCM,50.673,-113.349,AB,7.8,6,NA,27.9,5,-8.9,1,,,NA,18.1,6,NA,,4,,,NA,245.2,0.0,3034577,1459490400.0
NIER AGDM,51.369,-114.099,AB,7.5,3,NA,26.0,1,-9.6,2,,,NA,1.3,3,NA,,1,,,NA,283.9,0.0,3034795,1459490400.0
PINCHER CREEK,49.521,-113.997,AB,8.1,2,NA,26.5,2,-4.4,2,,,NA,12.6,2,NA,,3,,,NA,277.7,0.0,3035198,1459490400.0
PINCHER CREEK CLIMATE,49.522,-114.005,AB,7.9,0,NA,26.1,0,-4.7,0,,,NA,12.6,0,NA,,3,,,NA,301.6,0.0,3035208,1459490400.0
QUEENSTOWN,50.606,-112.983,AB,7.7,0,2.4,27.0,0,-7.5,0,0.0,0,0.0,12.2,0,39.0,0.0,5,,,NA,308.0,0.0,3035340,1459490400.0
QUEENSTOWN,50.598,-112.803,AB,8.3,2,NA,27.4,1,-8.9,1,,,NA,12.3,2,NA,,3,,,NA,272.1,0.0,3035342,1459490400.0
RAYMOND AGDM,49.483,-112.683,AB,9.1,3,NA,26.9,3,-4.4,0,,,NA,30.2,8,NA,,6,,,NA,239.2,0.0,3035422,1459490400.0
ROLLING HILLS AGCM,50.265,-111.701,AB,8.5,7,NA,27.4,7,-8.6,2,,,NA,3.8,7,NA,,1,,,NA,219.3,0.0,3035530,1459490400.0
ROSEMARY AGDM,50.833,-112.050,AB,7.6,4,NA,27.2,4,-9.0,0,,,NA,22.2,17,NA,,3,,,NA,270.9,0.0,3035650,1459490400.0
SEVEN PERSONS AGDM,49.917,-110.917,AB,8.6,0,NA,24.0,0,-6.2,0,,,NA,60.4,1,NA,,5,,,NA,282.5,0.0,3035845,1459490400.0
STANDARD AGCM,51.228,-112.982,AB,8.6,1,NA,28.6,1,-7.1,0,,,NA,9.7,1,NA,,3,,,NA,273.9,0.0,3036086,1459490400.0
STAVELY AAFC,50.183,-113.883,AB,8.2,0,NA,25.1,0,-4.4,0,,,NA,21.6,0,NA,,7,,,NA,294.3,0.0,3036099,1459490400.0
STRATHMORE AGDM,51.033,-113.283,AB,8.1,0,NA,27.1,0,-6.2,0,,,NA,18.8,2,NA,,2,,,NA,297.4,0.0,3036205,1459490400.0
TABER,49.792,-112.124,AB,9.6,17,NA,27.5,11,-3.0,11,0.0,11,NA,33.0,11,NA,,4,,,NA,109.1,0.0,3036360,1459490400.0
TRAVERS AGCM,50.304,-112.863,AB,8.7,5,NA,27.8,4,-7.6,3,,,NA,12.0,5,NA,,4,,,NA,231.8,0.0,3036500,1459490400.0
VAUXHALL CDA CS,50.050,-112.133,AB,9.1,0,NA,28.4,0,-5.9,0,,,NA,30.3,0,NA,,5,,,NA,268.0,0.0,3036682,1459490400.0
WILDCAT HILLS,51.269,-114.721,AB,6.5,0,NA,27.0,0,-8.0,0,0.0,0,NA,15.8,0,NA,0.0,4,,,NA,345.1,0.0,3037550,1459490400.0
WRENTHAM AGDM,49.500,-112.117,AB,9.0,8,NA,26.9,8,-6.6,1,,,NA,20.5,10,NA,,3,,,NA,197.3,0.0,3037675,1459490400.0
OKOTOKS,50.729,-113.961,AB,8.7,0,3.7,29.5,0,-6.0,0,6.2,0,28.0,23.4,0,62.0,0.0,2,,,NA,279.4,0.0,303M9JM,1459490400.0
PICTURE BUTTE WEST,49.871,-112.788,AB,8.8,4,NA,29.0,2,-5.5,2,0.0,2,NA,13.8,2,NA,0.0,4,,,NA,238.4,0.0,303N1G3,1459490400.0
DEL BONITA AGDM,49.050,-112.817,AB,6.8,0,NA,24.0,0,-5.3,0,,,NA,19.6,1,NA,,6,,,NA,335.2,0.0,3042045,1459490400.0
MANYBERRIES AGCM,49.364,-110.678,AB,7.7,3,NA,23.2,1,-5.9,3,,,NA,46.4,5,NA,,8,,,NA,277.1,0.0,3044203,1459490400.0
MASINASIN AGDM,49.137,-111.652,AB,8.6,3,NA,26.2,3,-3.7,0,,,NA,76.4,5,NA,,8,,,NA,253.3,0.0,3044232,1459490400.0
MILK RIVER,49.133,-112.050,AB,7.7,0,NA,26.2,0,-5.8,0,,,NA,63.2,0,NA,,7,,,NA,308.7,0.0,3044533,1459490400.0
ONEFOUR CDA,49.117,-110.467,AB,7.8,0,NA,22.4,0,-7.0,0,,,NA,59.5,0,NA,,6,,,NA,306.1,0.0,3044923,1459490400.0
PAKOWKI LAKE AGCM,49.225,-111.126,AB,7.8,4,NA,24.9,3,-4.9,2,,,NA,94.4,4,NA,,9,,,NA,264.0,0.0,3045000,1459490400.0
BANFF CS,51.193,-115.552,AB,7.0,0,NA,22.8,0,-5.5,0,,,NA,16.0,0,NA,,4,,,NA,331.3,0.0,3050519,1459490400.0
BEAVER MINES,49.468,-114.175,AB,7.7,0,NA,25.1,0,-4.8,0,,,NA,22.6,0,NA,,6,,,NA,308.6,0.0,3050602,1459490400.0
BOW VALLEY,51.083,-115.067,AB,7.1,2,NA,24.3,2,-8.1,0,,,NA,16.3,4,NA,,3,,,NA,304.9,0.0,3050778,1459490400.0
CROWSNEST,49.628,-114.482,AB,6.8,0,NA,25.3,0,-5.7,0,,,NA,6.8,21,NA,,3,,,NA,335.5,0.0,3051R4R,1459490400.0
JASPER WARDEN,52.926,-118.030,AB,7.8,0,NA,26.3,0,-7.6,0,,,NA,5.5,1,NA,,3,,,NA,307.1,0.0,3053536,1459490400.0
KANANASKIS,51.028,-115.035,AB,6.8,3,3.6,24.5,3,-5.5,3,0.0,3,NA,20.8,3,NA,0.0,5,,,NA,302.7,0.0,3053600,1459490400.0
KANANASKIS POCATERRA,50.713,-115.120,AB,9.0,29,7.9,21.0,24,-4.0,24,0.0,24,NA,0.4,24,NA,,0,,,NA,9.0,0.0,3053604,1459490400.0
NORDEGG CS,52.492,-116.040,AB,6.3,0,NA,24.8,0,-6.5,0,,,NA,27.4,0,NA,,5,,,NA,350.4,0.0,3054843,1459490400.0
PEKISKO,50.368,-114.416,AB,6.5,1,NA,26.7,1,-6.0,0,,,NA,34.2,1,NA,,6,,,NA,332.5,0.0,3055119,1459490400.0
WATERTON PARK GATE,49.131,-113.809,AB,7.7,0,NA,23.8,0,-4.8,0,,,NA,27.3,0,NA,,5,,,NA,308.1,0.0,3056214,1459490400.0
NAKISKA RIDGETOP,50.943,-115.190,AB,1.3,6,NA,13.6,6,-6.7,5,,,NA,,,NA,,,,,NA,400.6,0.0,305MGFF,1459490400.0
ATHABASCA AGCM,54.635,-113.382,AB,6.9,0,NA,25.4,0,-6.9,0,,,NA,19.0,1,NA,,5,,,NA,334.3,0.0,3060330,1459490400.0
ATMORE AGDM,54.782,-112.825,AB,5.3,0,NA,24.8,0,-9.2,0,,,NA,27.4,2,NA,,5,,,NA,380.3,0.0,3060406,1459490400.0
BARRHEAD CS,54.095,-114.448,AB,7.7,0,NA,27.3,0,-6.6,0,,,NA,3.9,0,NA,,1,,,NA,307.9,0.0,3060535,1459490400.0
BRULE BLACK CAT,53.350,-117.867,AB,6.7,26,3.3,16.5,24,-2.5,24,0.0,24,NA,15.0,24,NA,0.0,5,,,NA,45.4,0.0,3060903,1459490400.0
CAMPSIE AUTO,54.131,-114.678,AB,7.0,0,NA,26.7,0,-6.9,0,,,NA,4.0,0,NA,,3,,,NA,328.8,0.0,3061201,1459490400.0
DAPP AGDM,54.317,-113.950,AB,7.0,5,NA,26.3,3,-7.4,2,,,NA,8.2,6,NA,,2,,,NA,275.5,0.0,3061975,1459490400.0
EDSON,53.579,-116.465,AB,6.7,4,NA,22.5,4,-5.7,4,,,NA,12.0,4,NA,,3,,,NA,293.3,0.0,3062239,1459490400.0
EDSON CLIMATE,53.580,-116.453,AB,7.4,0,NA,27.7,0,-5.0,0,,,NA,10.3,0,NA,,3,,,NA,318.3,0.0,3062246,1459490400.0
ENTWISTLE,53.600,-114.983,AB,8.6,0,3.6,27.0,0,-5.0,0,0.0,0,0.0,3.6,0,12.0,0.0,2,,,NA,281.8,0.0,3062451,1459490400.0
EVANSBURG2 AGCM,53.614,-115.062,AB,6.8,0,NA,26.4,0,-7.2,0,,,NA,3.7,1,NA,,1,,,NA,336.6,0.0,3062476,1459490400.0
FORT ASSINIBOINE AGCM,54.410,-114.769,AB,7.5,5,NA,26.7,3,-6.3,3,,,NA,5.4,6,NA,,2,,,NA,262.3,0.0,3062660,1459490400.0
FORT MCMURRAY CS,56.651,-111.213,AB,4.2,0,NA,27.7,0,-10.1,0,,,NA,21.2,0,NA,,4,,,NA,413.5,0.0,3062696,1459490400.0
FORT MCMURRAY A,56.653,-111.223,AB,4.2,0,NA,27.2,0,-9.8,0,,,NA,17.5,0,NA,,5,,,NA,415.2,0.0,3062697,1459490400.0
HENDRICKSON CREEK,53.795,-118.447,AB,4.0,1,NA,23.3,1,-10.2,0,,,NA,13.9,2,NA,,5,,,NA,405.6,0.0,3063135,1459490400.0
HIGH PRAIRIE AGDM,55.396,-116.479,AB,7.0,0,NA,29.3,0,-5.5,0,,,NA,8.3,0,NA,,2,,,NA,331.4,0.0,3063165,1459490400.0
ISLAND LAKE SOUTH,54.821,-113.543,AB,6.3,0,NA,26.2,0,-7.6,0,,,NA,18.5,0,NA,,6,,,NA,351.9,0.0,3063600,1459490400.0
LAC LA BICHE CLIMATE,54.769,-112.024,AB,6.0,0,NA,25.4,0,-7.1,0,,,NA,35.6,0,NA,,5,,,NA,359.6,0.0,3063686,1459490400.0
MILDRED LAKE,57.041,-111.559,AB,4.2,0,NA,31.9,0,-11.9,0,,,NA,17.3,1,NA,,6,,,NA,414.7,0.0,3064528,1459490400.0
RICH LAKE AGDM,54.500,-111.700,AB,4.3,0,NA,23.3,0,-7.8,0,,,NA,32.9,0,NA,,6,,,NA,410.3,0.0,3065475,1459490400.0
SLAVE LAKE,55.293,-114.777,AB,6.3,2,NA,27.7,2,-5.5,2,,,NA,15.3,3,NA,,4,,,NA,327.8,0.0,3065995,1459490400.0
SLAVE LAKE RCS,55.293,-114.777,AB,6.0,0,NA,27.7,0,-5.6,0,,,NA,15.0,0,NA,,5,,,NA,360.7,0.0,3065997,1459490400.0
TAWATINAW AGCM,54.300,-113.520,AB,6.4,4,NA,22.6,3,-5.5,1,,,NA,5.9,4,NA,,2,,,NA,300.6,0.0,3066367,1459490400.0
WHITECOURT,54.140,-115.784,AB,8.6,10,NA,27.6,10,-4.0,9,,,NA,,,NA,,,,,NA,188.8,0.0,3067371,1459490400.0
WHITECOURT A,54.144,-115.787,AB,7.9,0,NA,27.5,0,-4.1,0,,,NA,,,NA,,,,,NA,301.6,0.0,3067373,1459490400.0
WILLOW CREEK 1,53.386,-118.348,AB,5.2,3,NA,22.5,3,-9.2,1,,,NA,12.3,3,NA,,3,,,NA,346.4,0.0,306GE70,1459490400.0
BEAVERLODGE RCS,55.197,-119.396,AB,8.1,2,NA,29.5,2,-3.3,0,,,NA,17.9,2,NA,,4,,,NA,276.6,0.0,3070600,1459490400.0
BROWNVALE AGCM,56.118,-117.886,AB,6.9,8,NA,19.6,7,-5.5,3,,,NA,11.7,8,NA,,2,,,NA,245.2,0.0,3070800,1459490400.0
EAGLESHAM AGCM,55.808,-117.887,AB,7.8,0,NA,30.2,0,-3.3,0,,,NA,12.2,1,NA,,2,,,NA,305.0,0.0,3072151,1459490400.0
EGG ISLAND,58.981,-110.439,AB,-4.1,27,NA,8.6,23,-19.4,25,,,NA,,,NA,,,,,NA,66.4,0.0,3072246,1459490400.0
FAIRVIEW AGDM,56.081,-118.439,AB,7.3,4,NA,27.9,4,-4.9,1,,,NA,5.4,4,NA,,2,,,NA,277.2,0.0,3072525,1459490400.0
FORT CHIPEWYAN,58.767,-111.117,AB,-1.9,1,NA,19.7,1,-22.1,1,,,NA,0.0,1,NA,,0,,,NA,577.0,0.0,3072655,1459490400.0
FORT CHIPEWYAN RCS,58.767,-111.117,AB,-1.5,0,NA,21.4,0,-23.3,0,,,NA,8.2,5,NA,,2,,,NA,585.2,0.0,3072659,1459490400.0
FORT VERMILION,58.382,-116.040,AB,3.1,0,NA,24.2,0,-10.0,0,,,NA,5.6,0,NA,,3,,,NA,446.5,0.0,3072723,1459490400.0
GRANDE PRAIRIE A,55.180,-118.885,AB,8.2,0,NA,29.4,0,-4.7,0,0.0,0,NA,19.0,0,NA,,4,,,NA,293.2,0.0,3072921,1459490400.0
HAWK HILLS AGCM,57.265,-117.298,AB,5.5,0,NA,28.6,0,-6.1,0,,,NA,6.1,0,NA,,2,,,NA,376.4,0.0,3073071,1459490400.0
HIGH LEVEL,58.622,-117.165,AB,2.1,1,NA,24.4,1,-13.5,0,,,NA,6.6,2,NA,,2,,,NA,462.3,0.0,3073140,1459490400.0
HIGH LEVEL A,58.621,-117.165,AB,2.8,2,0.8,25.0,2,-13.5,2,6.4,2,NA,8.8,2,NA,0.0,2,,,NA,426.1,0.0,3073146,1459490400.0
JEAN COTE AGCM,55.913,-117.120,AB,7.3,0,NA,28.8,0,-4.4,0,,,NA,17.9,0,NA,,4,,,NA,320.9,0.2,3073535,1459490400.0
LA CRETE AGCM,58.172,-116.343,AB,3.0,0,NA,25.7,0,-11.0,0,,,NA,7.9,0,NA,,2,,,NA,449.6,0.0,3073730,1459490400.0
LA GLACE AGCM,55.422,-119.255,AB,7.1,21,NA,19.2,17,-3.2,14,,,NA,3.5,22,NA,,1,,,NA,98.0,0.0,3073740,1459490400.0
MANNING,56.951,-117.644,AB,5.6,15,2.2,29.0,15,-6.0,15,0.0,15,NA,7.2,15,NA,,4,,,NA,185.5,0.0,3074182,1459490400.0
MANNING AGDM,56.974,-117.451,AB,6.2,4,NA,29.5,2,-7.1,2,,,NA,,,NA,,,,,NA,307.8,0.0,3074190,1459490400.0
CLEARDALE AGDM,56.314,-119.745,AB,7.4,3,NA,28.4,1,-3.3,2,,,NA,13.3,4,NA,,4,,,NA,287.5,0.0,3074935,1459490400.0
PEACE RIVER A,56.227,-117.448,AB,7.0,0,NA,28.4,0,-4.9,0,0.0,0,NA,22.3,0,NA,,2,,,NA,328.7,0.0,3075041,1459490400.0
PEORIA AGDM,55.621,-118.293,AB,8.3,10,NA,28.5,6,-4.3,8,,,NA,6.0,11,NA,,1,,,NA,194.0,0.0,3075160,1459490400.0
RED EARTH,56.552,-115.278,AB,6.4,1,NA,28.8,1,-6.0,0,,,NA,15.7,2,NA,,5,,,NA,336.9,0.0,3075488,1459490400.0
RYCROFT AGCM,55.777,-118.668,AB,8.2,5,NA,29.3,2,-5.4,4,,,NA,6.9,5,NA,,3,,,NA,244.0,0.0,3075601,1459490400.0
SAVANNA AGCM,56.076,-119.345,AB,7.4,3,NA,27.6,2,-4.2,2,,,NA,6.8,4,NA,,3,,,NA,285.3,0.0,3075770,1459490400.0
SIMONETTE,54.425,-117.741,AB,8.5,15,4.9,28.0,9,-10.0,9,0.0,9,NA,2.0,9,NA,0.0,1,,,NA,142.2,0.0,3075937,1459490400.0
SPIRIT RIVER AUTO STATION,55.695,-119.230,AB,6.8,2,NA,26.2,1,-5.7,1,,,NA,18.0,3,NA,,6,,,NA,312.9,0.0,3076069,1459490400.0
TEEPEE CREEK AGCM,55.352,-118.408,AB,7.8,4,NA,28.7,4,-3.6,0,,,NA,5.8,4,NA,,3,,,NA,265.0,0.0,3076366,1459490400.0
VALLEYVIEW AGDM,55.098,-117.199,AB,7.9,6,NA,29.0,4,-4.5,2,,,NA,12.7,6,NA,,5,,,NA,243.3,0.0,3076680,1459490400.0
GARDEN RIVER,58.711,-113.866,AB,2.0,0,NA,27.4,0,-17.9,0,,,NA,3.4,23,NA,,1,,,NA,479.3,0.0,307KPFP,1459490400.0
COLD LAKE A,54.417,-110.283,AB,5.8,0,1.7,24.9,0,-7.6,0,12.3,0,88.0,20.3,0,65.0,0.0,4,,,NA,365.7,0.0,3081680,1459490400.0
DUPRE AGCM,54.367,-110.868,AB,5.4,0,NA,24.6,0,-6.0,0,,,NA,22.7,0,NA,,7,,,NA,378.6,0.0,3081690,1459490400.0
ABEE AGDM,54.283,-112.967,AB,9.9,4,NA,29.0,3,-7.4,3,,,NA,72.2,5,NA,,10,,,NA,219.9,0.0,3010010,1462082400.0
ALBERT HALL AGCM,53.113,-111.181,AB,11.5,0,NA,28.7,0,-5.0,0,,,NA,63.0,1,NA,,8,,,NA,201.9,0.9,3010060,1462082400.0
ALLIANCE AGCM,52.315,-111.779,AB,11.0,5,NA,29.1,3,-5.2,4,,,NA,93.1,6,NA,,6,,,NA,182.4,0.0,3010162,1462082400.0
ANDREW,54.017,-112.233,AB,12.9,3,1.8,32.0,3,-2.0,3,0.0,3,NA,90.2,3,NA,,11,,,NA,147.0,4.0,3010234,1462082400.0
